timestamp(ms),GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon
888675.0500488281,30.3227918,-97.6013705
888775.0500488281,30.3227918,-97.6013705
888875.0500488281,30.3228346,-97.6012765
888975.0500488281,30.3228346,-97.6012765
889075.0500488281,30.3228346,-97.6012765
889175.0500488281,30.3228346,-97.6012765
889275.0500488281,30.3228346,-97.6012765
889375.0500488281,30.3228817,-97.6011845
889475.0500488281,30.3228817,-97.6011845
889575.0500488281,30.3228817,-97.6011845
889675.0500488281,30.3228817,-97.6011845
889775.0500488281,30.3228817,-97.6011845
889875.0500488281,30.322937,-97.6010947
889975.0500488281,30.322937,-97.6010947
890075.0500488281,30.322937,-97.6010947
890175.0500488281,30.322937,-97.6010947
890275.0500488281,30.322937,-97.6010947
890375.0500488281,30.3230034,-97.6010099
890475.0500488281,30.3230034,-97.6010099
890575.0500488281,30.3230034,-97.6010099
890675.0500488281,30.3230034,-97.6010099
890775.0500488281,30.3230034,-97.6010099
890875.0500488281,30.3230839,-97.6009336
890975.0500488281,30.3230839,-97.6009336
891075.0500488281,30.3230839,-97.6009336
891175.0500488281,30.3230839,-97.6009336
891275.0500488281,30.3230839,-97.6009336
891375.0500488281,30.3231774,-97.6008693
891475.0500488281,30.3231774,-97.6008693
891575.0500488281,30.3231774,-97.6008693
891675.0500488281,30.3231774,-97.6008693
891775.0500488281,30.3231774,-97.6008693
891875.0500488281,30.323281,-97.60082
891975.0500488281,30.323281,-97.60082
892075.0500488281,30.323281,-97.60082
892175.0500488281,30.323281,-97.60082
892275.0500488281,30.323281,-97.60082
892375.0500488281,30.3233908,-97.6007876
892475.0500488281,30.3233908,-97.6007876
892575.0500488281,30.3233908,-97.6007876
892675.0500488281,30.3233908,-97.6007876
892775.0500488281,30.3233908,-97.6007876
892875.0500488281,30.3235043,-97.6007734
892975.0500488281,30.3235043,-97.6007734
893075.0500488281,30.3235043,-97.6007734
893175.0500488281,30.3235043,-97.6007734
893275.0500488281,30.3235043,-97.6007734
893375.0500488281,30.3236182,-97.6007778
893475.0500488281,30.3236182,-97.6007778
893575.0500488281,30.3236182,-97.6007778
893675.0500488281,30.3236182,-97.6007778
893775.0500488281,30.3236182,-97.6007778
893875.0500488281,30.3237289,-97.6008014
893975.0500488281,30.3237289,-97.6008014
894075.0500488281,30.3237289,-97.6008014
894175.0500488281,30.3237289,-97.6008014
894275.0500488281,30.3237289,-97.6008014
894375.0500488281,30.3238339,-97.600842
894475.0500488281,30.3238339,-97.600842
894575.0500488281,30.3238339,-97.600842
894675.0500488281,30.3238339,-97.600842
894775.0500488281,30.3238339,-97.600842
894875.0500488281,30.3239311,-97.6008955
894975.0500488281,30.3239311,-97.6008955
895075.0500488281,30.3239311,-97.6008955
895175.0500488281,30.3239311,-97.6008955
895275.0500488281,30.3239311,-97.6008955
895375.0500488281,30.3240183,-97.6009605
895475.0500488281,30.3240183,-97.6009605
895575.0500488281,30.3240183,-97.6009605
895675.0500488281,30.3240183,-97.6009605
895775.0500488281,30.3240183,-97.6009605
895875.0500488281,30.3240965,-97.6010337
895975.0500488281,30.3240965,-97.6010337
896075.0500488281,30.3240965,-97.6010337
896175.0500488281,30.3240965,-97.6010337
896275.0500488281,30.3240965,-97.6010337
896375.0500488281,30.3241685,-97.6011112
896475.0500488281,30.3241685,-97.6011112
896575.0500488281,30.3241685,-97.6011112
896675.0500488281,30.3241685,-97.6011112
896775.0500488281,30.3241685,-97.6011112
896875.0500488281,30.3242381,-97.6011896
896975.0500488281,30.3242381,-97.6011896
897075.0500488281,30.3242381,-97.6011896
897175.0500488281,30.3242381,-97.6011896
897275.0500488281,30.324309,-97.6012671
897375.0500488281,30.324309,-97.6012671
897475.0500488281,30.324309,-97.6012671
897575.0500488281,30.324309,-97.6012671
897675.0500488281,30.324309,-97.6012671
897775.0500488281,30.324309,-97.6012671
897875.0500488281,30.3243824,-97.6013433
897975.0500488281,30.3243824,-97.6013433
898075.0500488281,30.3243824,-97.6013433
898175.0500488281,30.3243824,-97.6013433
898275.0500488281,30.3243824,-97.6013433
898375.0500488281,30.3244592,-97.6014175
898475.0500488281,30.3244592,-97.6014175
898575.0500488281,30.3244592,-97.6014175
898675.0500488281,30.3244592,-97.6014175
898775.0500488281,30.3244592,-97.6014175
898875.0500488281,30.3245401,-97.6014892
898975.0500488281,30.3245401,-97.6014892
899075.0500488281,30.3245401,-97.6014892
899175.0500488281,30.3245401,-97.6014892
899275.0500488281,30.3245401,-97.6014892
899375.0500488281,30.3246246,-97.601558
899475.0500488281,30.3246246,-97.601558
899575.0500488281,30.3246246,-97.601558
899675.0500488281,30.3246246,-97.601558
899775.0500488281,30.3246246,-97.601558
899875.0500488281,30.3247126,-97.6016231
899975.0500488281,30.3247126,-97.6016231
900075.0500488281,30.3247126,-97.6016231
900175.0500488281,30.3247126,-97.6016231
900275.0500488281,30.3247126,-97.6016231
900375.0500488281,30.3248038,-97.6016844
900475.0500488281,30.3248038,-97.6016844
900575.0500488281,30.3248038,-97.6016844
900675.0500488281,30.3248038,-97.6016844
900775.0500488281,30.3248038,-97.6016844
900875.0500488281,30.3248978,-97.6017415
900975.0500488281,30.3248978,-97.6017415
901075.0500488281,30.3248978,-97.6017415
901175.0500488281,30.3248978,-97.6017415
901275.0500488281,30.3248978,-97.6017415
901375.0500488281,30.324994,-97.6017947
901475.0500488281,30.324994,-97.6017947
901575.0500488281,30.324994,-97.6017947
901675.0500488281,30.324994,-97.6017947
901775.0500488281,30.324994,-97.6017947
901875.0500488281,30.3250914,-97.6018444
901975.0500488281,30.3250914,-97.6018444
902075.0500488281,30.3250914,-97.6018444
902175.0500488281,30.3250914,-97.6018444
902275.0500488281,30.3251896,-97.601892
902375.0500488281,30.3251896,-97.601892
902475.0500488281,30.3251896,-97.601892
902575.0500488281,30.3251896,-97.601892
902675.0500488281,30.3251896,-97.601892
